SSN,dob,Fname,minit,Lname,address
164639089,1956-05-25,Spencer,E,Pope,"7490 Amber Motorway Apt. 466, Port Tanya, WV 18359"
899177059,1999-07-26,Madison,P,Willis,"Unit 3192 Box 3788, DPO AE 84425"
390392145,1967-12-26,Donna,B,Dillon,"5996 Travis Bypass Apt. 449, Dianefurt, AR 63554"
292568200,1964-12-17,Mary,U,Harrell,"USCGC Boyd, FPO AE 98980"
159764337,1961-04-27,Donna,M,Wall,"080 Ramsey Stream, West John, SC 81224"
700294398,1987-11-13,Sarah,U,Peterson,"310 Contreras Gardens, New Conniechester, TN 96281"
076382734,1981-12-16,Taylor,W,Mills,"6525 Robert Extensions, Port Kim, NY 71204"
374658288,2002-12-07,Paul,U,Pratt,"04850 Michele Cliff, Yolandaside, AZ 22939"
301550969,1966-12-27,David,O,Smith,"10363 Jay Shores Apt. 737, New Latoyaville, MA 34080"
755648828,1979-01-10,Keith,L,Campos,"PSC 3827, Box 6104, APO AE 50023"
282775247,1960-11-06,James,R,Moore,"4491 Owen Throughway, South Tracyview, GU 09727"
314796845,1983-05-03,Michael,I,Martinez,"92734 Amber Place Apt. 460, West Lisa, MT 45387"
038756746,1972-02-06,Angel,S,Wilkerson,"3389 Mitchell Union Suite 381, Ellenland, MS 41264"
494357672,1983-02-08,Brandon,K,Davis,"6465 Yoder Key Apt. 033, Port Ryan, WV 54498"
582279676,1969-11-27,Michael,K,Williams,"27796 Thomas Plains Apt. 270, Mooreview, FM 87031"
336576177,2000-03-03,Daniel,Q,Anderson,"01082 Shannon Brooks Apt. 038, Catherineborough, KY 05585"
296600138,1988-07-09,Alexandra,Y,Guerrero,"49369 Stephanie Stream Apt. 061, West Phillipchester, VA 06485"
026613770,1956-03-23,Jeffrey,I,Johnson,"USNV Barry, FPO AP 08068"
778591184,1976-04-28,Kristen,L,Rivera,"18954 Caitlyn Ford, Hartfort, UT 50393"
869657899,1979-12-28,Anna,W,Lawson,"Unit 3320 Box 5308, DPO AA 00982"
250523564,1999-02-08,Alex,F,Foster,"842 Robert Mount Suite 860, Campbellchester, MD 12871"
849934399,1981-11-28,Cory,T,Petersen,"90358 Aaron Wells Apt. 246, Gardnerfort, UT 45767"
869787276,1962-12-29,Tiffany,X,Tran,"69817 Ashley Fords, West Charles, NY 19541"
653937668,1996-06-08,Dustin,D,Hopkins,"323 Karen Point, Fosterstad, MP 83453"
256158741,1968-02-24,Renee,P,Peters,"1739 Cynthia Field Suite 441, Duranhaven, CO 07090"
437283341,1989-08-25,Yvette,C,Cox,"4477 Lopez Vista Suite 679, North Jennifer, RI 73179"
163737593,1976-01-23,Andrew,S,Hicks,"9464 Matthew Park, Stephenside, MS 47894"
253079521,2001-01-25,Robert,M,Jackson,"150 Wilson Throughway Apt. 010, Lake Stevenchester, PR 95334"
523082652,1982-02-18,Ann,C,Cole,"83752 Jacob Skyway, Josephburgh, MT 94258"
064101408,1962-09-06,Michael,P,Fowler,"2606 Dorsey Coves Suite 001, Pattersonland, SC 25226"
813895315,1972-03-20,Rebecca,M,Wood,"6349 Tammy Branch Apt. 265, Morganfort, MT 25397"
213830680,1955-04-21,Laura,V,Smith,"984 Schneider Bridge Apt. 499, Gutierrezland, LA 65831"
345115046,1956-03-17,Corey,V,Simmons,"USS Martinez, FPO AP 70661"
787636148,1974-07-29,William,M,Powell,"65031 Thomas Corners, Port Madisontown, PR 49198"
647388812,1975-05-14,Jorge,O,Schmidt,"01958 David Island, Corymouth, OH 60587"
448913435,1965-07-19,Colleen,L,Stuart,"USNV Harris, FPO AE 38347"
835446817,1958-05-28,Andrew,G,Bartlett,"310 Cortez Valleys Apt. 911, Marshallhaven, WY 89048"
